generation,leftchild,rightchild,abstime,betainit,betashift
399000,Carex_ciliatomarginata|CH|NCBI_Jin_2300,NA,30.9494,0.161463,-0.0233034
399000,Carex_lingii|CH|NCBI_Yang_3761,Carex_scaposa|CHC|spm00007891,30.747,1.17113,0.0493988
400000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,405.87,0.1187
400000,Carex_dispalata|JAP|NCBI_Waterway_3652,NA,31.4478,1.84537,-0.0611737
400000,Carex_grayi|TEN|spm00000924,NA,33.0914,0.0740164,0.028393
400000,Carex_tomentosa|SPA|spm00000568,NA,28.4962,0.517412,-0.000521055
400000,Carex_reinii|JAP|spm00006675,NA,33.333,1.56436,-0.000863668
400000,Carex_novaeangliae|MAI|spm00001061,NA,33.8324,0.174114,0.052461
400000,Carex_metallica|JAP|NCBI_AUTHOR_Senni_586,NA,29.6667,0.506881,-0.0756468
400000,Carex_elongata|RUC|spm00005949,NA,32.0077,1.00524,-0.0748556
400000,Carex_sectoides|NZ|NCBI_AUTHOR_Gardner_306,Carex_secta|NZ|NCBI_Waterway_3650,30.434,1.1978,0.105947
400000,Carex_simpliciuscula|CHT|spm00003402,NA,32.9701,0.73125,-0.0608022
400000,Carex_bostrychostigma|JAP|spm00003784,Carex_dissitiflora|JAP|spm00007871,17.3116,3.33807,-0.0782354
400000,Carex_lingii|CH|NCBI_Yang_3761,Carex_scaposa|CHC|spm00007891,30.7719,2.52189,-0.0566863
401000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,405.922,0.178303
401000,Carex_jaluensis|KOR|NCBI_Jung_2361,NA,32.7583,5.22831,-0.0506573
402000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,425.174,0.15599
403000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,408.127,0.15599
403000,Carex_nubigena|CHC|spm00003362,NA,30.5144,0.134614,0.137385
403000,Carex_subbracteata|CAL|spm00001955,NA,33.5527,0.974283,-0.0354871
404000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,408.127,0.15599
404000,Carex_paulovargasii|MOR|spm00004349,NA,33.95,3.11275,-0.0907998
404000,Carex_williamsii|YUK|spm00001969,NA,33.2133,0.295056,-0.0450285
404000,Carex_halleriana|SPA|spm00000557,NA,33.2147,0.153836,0.0447322
404000,Carex_macrolepis|ITA|spm00000536,NA,30.3644,0.254026,0.00222954
404000,Carex_longicruris|EHM|spm00005770,NA,28.3296,0.631818,-0.00638263
404000,Carex_bonatiana|EHM|spm00005907,NA,26.044,0.758735,-0.0365515
404000,Carex_oedipostyla|SPA|spm00000587,NA,32.2581,0.0910895,-0.0196375
405000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,408.127,0.15599
405000,Carex_paulovargasii|MOR|spm00004349,NA,33.5457,3.11275,-0.0907998
405000,Carex_pedunculata|MAS|spm00001147,NA,30.6752,1.08827,-0.0388637
405000,Carex_acaulis|CLS|spm00000518,NA,28.623,0.0405711,-0.0911661
405000,Carex_tomentosa|SPA|spm00000568,NA,30.2886,0.710096,0.0295603
405000,Carex_macrolepis|ITA|spm00000536,NA,30.8225,0.224196,0.00222954
405000,Carex_platyphylla|MRY|spm00001152,NA,33.3085,0.322825,0.0478824
405000,Carex_anthoxanthea|WAS|spm00001568,NA,29.6912,1.29415,-0.0048585
405000,Carex_schweickerdtii|NAT|spm00007770,NA,31.1933,1.13985,-0.0490025
405000,Carex_curvula_ssp_curvula|SPA|spm00003091,NA,27.5205,0.700035,-0.0301041
405000,Carex_baldensis|SWI|spm00005242,NA,25.8673,3.06467,0.061457
406000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,427.303,0.15599
406000,Carex_petricosa_var_petricosa|NWT|NCBI_Gillespie_1850,NA,30.4411,0.217509,-0.0585806
406000,Carex_lenta|KOR|NCBI_Jung_2368,NA,29.9942,0.060392,0.0132631
406000,Carex_ursina|YUK|spm00001975,NA,34.0381,0.217737,0.0815467
406000,Carex_bromoides|WIS|spm00002284,NA,30.8454,0.117981,-0.00748448
406000,Carex_bonatiana|EHM|spm00005907,NA,21.9907,0.503785,0.0194463
407000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,430.835,0.1187
407000,Carex_raynoldsii|CAL|spm00001184,NA,34.0027,2.02055,-0.0955323
407000,Carex_firma|ITA|spm00000520,NA,32.9402,1.37445,-0.0518006
407000,Carex_assiniboinensis|MAN|spm00000722,NA,28.158,3.83461,0.0332073
407000,Carex_lenta|KOR|NCBI_Jung_2368,NA,29.9991,0.0762729,0.0132631
407000,Carex_longicruris|EHM|spm00005770,NA,33.7738,1.30483,0.0382839
407000,Carex_ursina|YUK|spm00001975,NA,33.9158,0.151733,0.0551731
407000,Carex_trisperma_var_trisperma|GNL|spm00006097,NA,33.0121,0.0789907,-0.0646157
407000,Carex_sectoides|NZ|NCBI_AUTHOR_Gardner_306,Carex_secta|NZ|NCBI_Waterway_3650,30.1922,2.14728,-0.0795
407000,Carex_bromoides|WIS|spm00002284,NA,33.0547,0.15053,-0.00748448
407000,Carex_bonatiana|EHM|spm00005907,NA,21.5815,0.482766,0.0274247
407000,Carex_bostrychostigma|JAP|spm00003784,Carex_dissitiflora|JAP|spm00007871,15.2281,3.55793,-0.0782354
407000,Carex_satsumensis|TAI|spm00005838,NA,21.0466,0.020043,0.0393743
407000,Carex_kwangsiensis|CH|NCBI_Liuo_2555,NA,29.9088,0.238557,-0.0347578
408000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,430.835,0.136143
408000,Carex_kitaibeliana|YUG|spm00000539,NA,32.955,1.72914,-0.0317598
408000,Carex_papulosa|KOR|spm00000016,NA,32.937,0.215982,-0.0391149
408000,Carex_assiniboinensis|MAN|spm00000722,NA,28.2015,3.83461,-0.125986
408000,Carex_longicruris|EHM|spm00005770,NA,33.4315,0.86502,0.0382839
408000,Carex_paniculata_ssp_paniculata|GRC|spm00006108,NA,32.4125,0.144189,0.0218813
408000,Carex_ursina|YUK|spm00001975,NA,34.1325,0.165753,0.0551731
408000,Carex_illota|CAL|spm00000961,NA,33.6553,0.25473,0.0541632
408000,Carex_sectoides|NZ|NCBI_AUTHOR_Gardner_306,Carex_secta|NZ|NCBI_Waterway_3650,30.9101,2.47977,-0.0795
408000,Carex_neurocarpa|PRM|spm00006483,NA,32.6278,0.202742,-0.0183245
408000,Carex_bonatiana|EHM|spm00005907,NA,22.0552,0.751064,-0.0302585
408000,Carex_capensis|CPP|spm00003263,NA,31.6189,1.02926,0.0183849
408000,Carex_schweickerdtii|NAT|spm00007770,NA,29.4601,0.309294,0.0516474
408000,Carex_peregrina|MDR|spm00000564,NA,32.494,0.184429,0.0592006
408000,Carex_bostrychostigma|JAP|spm00003784,Carex_dissitiflora|JAP|spm00007871,16.0289,3.35755,-0.0782354
408000,Carex_satsumensis|TAI|spm00005838,NA,20.7917,0.0307275,-0.00611801
408000,Carex_kwangsiensis|CH|NCBI_Liuo_2555,NA,31.8069,0.265799,-0.0347578
409000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,423.565,0.153724
409000,Carex_muehlenbergii_var_muehlenbergii|WIS|spm00002520,NA,34.0736,0.872134,0.0706991
409000,Carex_sectoides|NZ|NCBI_AUTHOR_Gardner_306,Carex_secta|NZ|NCBI_Waterway_3650,30.4309,0.433946,-0.0044774
410000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,424.012,0.145594
411000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,430.835,0.136143
411000,Carex_ventosa|NZ|NCBI_AUTHOR_Gardner_312,NA,34.0525,0.555749,-0.0123384
411000,Carex_liparocarpos_ssp_liparocarpos|SPA|spm00000556,NA,30.3279,0.779977,0.0225632
411000,Carex_richardsonii|MRY|spm00001220,NA,33.5953,0.165407,-0.0299345
411000,Carex_brunnea|CHC|spm00007866,NA,33.7917,0.425949,-0.013235
411000,Carex_sectoides|NZ|NCBI_AUTHOR_Gardner_306,Carex_secta|NZ|NCBI_Waterway_3650,30.0309,2.04329,-0.0795
411000,Carex_foenea|BRC|spm00002000,NA,32.3869,0.31959,-0.00151345
411000,Carex_gibba|CHH|spm00005244,NA,26.4517,0.209199,0.0536432
411000,Carex_cercostachys|EHM|spm00005901,NA,33.9807,1.21141,0.0431705
411000,Carex_clavispica|EHM|spm00005903,NA,33.4072,0.111139,-0.0547771
411000,Carex_bonatiana|EHM|spm00005907,NA,20.4688,0.324212,-0.0958822
411000,Carex_oedipostyla|SPA|spm00000587,NA,32.8896,1.37745,-0.0300551
411000,Carex_bostrychostigma|JAP|spm00003784,Carex_dissitiflora|JAP|spm00007871,15.605,6.55716,0.0280936
412000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,430.835,0.136143
412000,Carex_ventosa|NZ|NCBI_AUTHOR_Gardner_312,NA,33.7877,1.08391,-0.0123384
412000,Carex_atrofusca|ASK|spm00001654,NA,33.5748,2.65936,0.0594112
412000,Carex_foliosissima|JAP|NCBI_Waterway_3660,NA,33.8775,0.546421,0.0119902
412000,Carex_liparocarpos_ssp_liparocarpos|SPA|spm00000556,NA,29.7862,0.779977,0.0225632
412000,Carex_hebecarpa|EHM|spm00005738,NA,32.589,0.212221,-0.0299345
412000,Carex_breviscapa|VIE|spm00007865,NA,33.023,1.36436,0.0625884
412000,Carex_foetida|SWI|spm00000565,NA,30.7138,1.20859,-0.0729053
412000,Carex_sectoides|NZ|NCBI_AUTHOR_Gardner_306,Carex_secta|NZ|NCBI_Waterway_3650,30.1455,2.20305,-0.0795
412000,Carex_foenea|BRC|spm00002000,NA,33.6657,0.45158,-0.00151345
412000,Carex_cercostachys|EHM|spm00005901,NA,33.4521,1.41317,0.0431705
412000,Carex_bonatiana|EHM|spm00005907,NA,21.1288,0.237546,-0.0958822
412000,Carex_bonatiana|EHM|spm00005907,NA,29.9304,0.0932101,-0.0222129
412000,Carex_bostrychostigma|JAP|spm00003784,Carex_dissitiflora|JAP|spm00007871,15.605,5.93767,-0.00883132
412000,Carex_satsumensis|TAI|spm00005838,NA,12.5358,0.164357,0.0224582
413000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,403.426,0.127941
413000,Carex_simpliciuscula|CHT|spm00003402,NA,32.8588,1.27164,0.00671481
413000,Carex_infirminervia|CAL|spm00001398,NA,32.0257,0.213816,0.0536311
413000,Carex_neurocarpa|PRM|spm00006483,NA,31.3801,0.432592,0.12335
413000,Carex_perdensa|NAT|spm00003218,NA,31.971,0.933957,0.023376
414000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,427.749,0.16951
414000,Carex_pudica|JAP|spm00006673,NA,30.9464,0.340705,0.023693
414000,Carex_kitaibeliana|YUG|spm00000539,NA,32.5318,0.540768,-0.00421221
414000,Carex_sectoides|NZ|NCBI_AUTHOR_Gardner_306,Carex_secta|NZ|NCBI_Waterway_3650,31.9313,1.93092,-0.0044774
415000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,427.749,0.16951
415000,Carex_sectoides|NZ|NCBI_AUTHOR_Gardner_306,Carex_secta|NZ|NCBI_Waterway_3650,32.4741,1.68705,-0.0044774
415000,Carex_rupestris|FRA|spm00005213,NA,28.5739,1.00245,-0.0217293
416000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,408.138,0.16951
416000,Carex_parviflora|FRA_|spm00008036,NA,33.8615,0.770545,-0.048021
416000,Carex_muricata_ssp_muricata|POL|spm00004400,NA,33.7289,0.122034,0.023583
416000,Carex_sectoides|NZ|NCBI_AUTHOR_Gardner_306,Carex_secta|NZ|NCBI_Waterway_3650,31.7529,0.726529,0.00910691
416000,Carex_phyllostachys|TUR|spm00005164,NA,33.0248,1.47358,0.0154151
417000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,429.131,0.155893
417000,Carex_diluta|TCS|spm00004364,NA,33.8233,0.173537,0.00457714
417000,Carex_sectoides|NZ|NCBI_AUTHOR_Gardner_306,Carex_secta|NZ|NCBI_Waterway_3650,31.5022,0.899433,0.00910691
418000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,429.131,0.146391
418000,Carex_aestivalis|PEN|spm00000681,NA,33.5033,0.0814646,0.0598125
418000,Carex_melanantha|KGZ|spm00008019,NA,33.666,0.381079,-0.0323663
418000,Carex_panicea|MAI|spm00001906,NA,34.0366,0.080971,0.0568044
418000,Carex_sectoides|NZ|NCBI_AUTHOR_Gardner_306,Carex_secta|NZ|NCBI_Waterway_3650,30.4298,0.92645,0.00910691
418000,Carex_fracta|CAL|spm00000896,NA,33.8175,1.03061,0.0752521
418000,Carex_anthoxanthea|WAS|spm00001568,NA,33.7491,0.306717,-0.0765058
419000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,410.788,0.124465
419000,Carex_melanantha|KGZ|spm00008019,NA,33.6319,0.266164,-0.0323663
419000,Carex_lepidocarpa_ssp_lepidocarpa|SPA|spm00003215,NA,33.7375,3.68602,0.0581727
419000,Carex_panicea|MAI|spm00001906,NA,33.634,0.091114,0.0568044
419000,Carex_kitaibeliana|YUG|spm00000539,NA,30.6819,3.128,-0.0867298
419000,Carex_assiniboinensis|MAN|spm00000722,NA,28.5105,0.460866,0.0213498
419000,Carex_rochebrunii|CHT|spm00006409,Carex_planata|JAP|spm00005429,30.4771,2.42553,-0.0595974
420000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,410.788,0.158692
420000,Carex_krausei|ASK|spm00001639,NA,33.7377,0.379934,0.0864335
420000,Carex_pigra|MSI|spm00001785,NA,33.8683,0.349964,0.0869131
420000,Carex_pilulifera|POR|spm00000583,NA,32.2562,0.951236,-0.0599064
420000,Carex_rorulenta|BAL|spm00003474,NA,33.8465,0.195804,-0.108794
420000,Carex_kitaibeliana|YUG|spm00000539,NA,27.6859,0.183,0.0584507
420000,Carex_rochebrunii|CHT|spm00006409,Carex_planata|JAP|spm00005429,31.0088,3.19561,-0.0595974
420000,Carex_microglochin|NOR|spm00001705,NA,29.7009,0.93896,-0.0159744
421000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,410.788,0.158692
421000,Carex_sprengelii|NBR|spm00001766,NA,31.9311,0.417006,-0.0288388
421000,Carex_pedunculata|MAS|spm00001147,NA,31.6779,1.25323,0.0644368
421000,Carex_rorulenta|BAL|spm00003474,NA,33.2109,0.22892,-0.0588104
421000,Carex_kitaibeliana|YUG|spm00000539,NA,27.8769,0.177999,0.0584507
421000,Carex_rochebrunii|CHT|spm00006409,Carex_planata|JAP|spm00005429,31.0464,2.63054,-0.0595974
421000,Carex_bromoides|WIS|spm00002284,NA,28.136,0.548169,-0.000990762
422000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,410.788,0.158692
422000,Carex_rochebrunii|CHT|spm00006409,Carex_planata|JAP|spm00005429,30.8222,2.42623,-0.0595974
423000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,394.863,0.158692
423000,Carex_petriei|NZ|NCBI_AUTHOR_Gardner_315,NA,33.7956,1.43911,0.100381
423000,Carex_pedunculata|MAS|spm00001147,NA,28.5555,0.255337,0.0434522
423000,Carex_pudica|JAP|spm00006673,NA,31.9352,2.83212,-0.0148321
423000,Carex_rochebrunii|CHT|spm00006409,Carex_planata|JAP|spm00005429,30.4448,2.69372,-0.0595974
423000,Carex_rupestris|FRA|spm00005213,NA,31.647,0.177564,-0.0848469
424000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,419.005,0.158692
424000,Carex_rochebrunii|CHT|spm00006409,Carex_planata|JAP|spm00005429,30.9031,2.36245,-0.0595974
424000,Carex_satsumensis|TAI|spm00005838,NA,17.991,1.54557,-0.00154409
425000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,411.079,0.130549
425000,Carex_comans|NZ|NCBI_AUTHOR_Gardner_309,NA,34.0146,0.574885,0.0380383
425000,Carex_pedunculata|MAS|spm00001147,NA,28.7406,1.89503,-0.0757666
425000,Carex_depauperata|YUG|spm00000574,NA,32.5258,0.541315,0.00774655
425000,Carex_sectoides|NZ|NCBI_AUTHOR_Gardner_306,Carex_secta|NZ|NCBI_Waterway_3650,30.5718,3.28058,0.0175165
425000,Carex_bostrychostigma|JAP|spm00003784,Carex_dissitiflora|JAP|spm00007871,18.9749,1.26523,-0.0196891
426000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,401.71,0.120298
426000,Carex_bella|COL|spm00001721,NA,34.0877,0.0818106,-0.0134519
427000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,410.138,0.178524
428000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,413.098,0.139428
428000,Carex_anthoxanthea|WAS|spm00001568,NA,34.0784,2.55216,-0.106321
428000,Carex_curvula_ssp_curvula|SPA|spm00003091,NA,26.748,0.147026,0.0336325
429000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,414.005,0.153834
430000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,415.541,0.153834
430000,Carex_platyphylla|MRY|spm00001152,NA,32.6942,4.35257,0.00353996
430000,Carex_grioletii|SPA|spm00000585,NA,31.7019,0.0540769,0.0272834
430000,Carex_molesta|DEL|spm00001070,NA,34.1475,0.460703,-0.0713835
430000,Carex_lancea|CPP|spm00003764,NA,31.1513,0.347121,0.00763498
430000,Carex_multispiculata|NAT|spm00003765,NA,33.5085,0.386368,0.0166041
431000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,412.676,0.153834
431000,Carex_ferruginea|SWI|spm00000531,NA,34.0497,2.30689,-0.034941
431000,Carex_satsumensis|TAI|spm00005838,NA,8.06537,0.0048648,-0.0101735
432000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,412.676,0.153834
433000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,407.47,0.151657
433000,Carex_furva|SPA|spm00006018,NA,34.1335,0.734325,0.0288338
433000,Carex_lenta|KOR|NCBI_Jung_2368,Carex_longicruris|EHM|spm00005770,26.6766,4.02068,-0.0429095
433000,Carex_appropinquata|GER|spm00002248,NA,29.5763,1.06779,0.0417674
433000,Carex_microglochin|NOR|spm00001705,NA,24.5859,0.114458,-0.113551
434000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,407.47,0.151657
434000,Carex_agastachys|AUT|spm00001197,NA,33.7483,0.661403,0.0709678
434000,Carex_lenta|KOR|NCBI_Jung_2368,Carex_longicruris|EHM|spm00005770,26.1508,1.81471,-0.0429095
434000,Carex_atlantica_ssp_capillacea|PEN|spm00005432,NA,33.8771,1.95278,0.0417108
434000,Carex_satsumensis|TAI|spm00005838,NA,28.7104,0.300224,0.0582919
435000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,421.97,0.199486
435000,Carex_assiniboinensis|MAN|spm00000722,NA,33.1182,0.443827,0.0264882
435000,Carex_sectoides|NZ|NCBI_AUTHOR_Gardner_306,Carex_secta|NZ|NCBI_Waterway_3650,31.8634,1.18897,0.0227989
435000,Carex_deweyana_var_deweyana|MAN|spm00001039,NA,33.7141,0.00398702,-0.00451256
436000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,421.97,0.199486
436000,Carex_sectoides|NZ|NCBI_AUTHOR_Gardner_306,Carex_secta|NZ|NCBI_Waterway_3650,30.5199,0.593945,0.0227989
437000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,421.97,0.199486
437000,Carex_sectoides|NZ|NCBI_AUTHOR_Gardner_306,Carex_secta|NZ|NCBI_Waterway_3650,29.5552,2.3064,0.0227989
438000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,422.626,0.110042
438000,Carex_makinoensis|JAP|spm00006665,NA,31.5738,2.80914,-0.0368385
438000,Carex_pauciflora|ASK|spm00001142,NA,29.5081,0.205916,-0.0231029
439000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,410.39,0.203085
439000,Carex_styloflexa|GEO|spm00001299,NA,33.3345,0.129732,-0.0562991
439000,Carex_pudica|JAP|spm00006673,NA,30.5678,0.352592,-0.17106
439000,Carex_pediformis_ssp_macroura|FIN|spm00003598,NA,34.0795,0.740734,0.128699
439000,Carex_lenta|KOR|NCBI_Jung_2368,Carex_longicruris|EHM|spm00005770,26.35,2.66476,-0.0458286
440000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,410.39,0.197716
440000,Carex_lenta|KOR|NCBI_Jung_2368,Carex_longicruris|EHM|spm00005770,26.7335,2.38443,-0.0458286
440000,Carex_kwangsiensis|CH|NCBI_Liuo_2555,NA,32.3322,1.99941,0.0094088
441000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,416.931,0.197716
441000,Carex_arnellii|SWE|spm00003783,NA,31.6781,0.0633826,0.13544
442000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,416.931,0.145146
442000,Carex_grioletii|SPA|spm00000585,NA,33.5496,0.273066,0.00932696
442000,Carex_obtusata|MAN|spm00001107,NA,30.7507,0.217161,0.0977554
443000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,395.689,0.147628
443000,Carex_argunensis|KHA|spm00006472,NA,27.4089,3.44558,0.0113315
443000,Carex_pauciflora|ASK|spm00001142,NA,29.3397,1.68078,0.00183318
444000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,412.018,0.127851
445000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,394.904,0.127851
446000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,394.474,0.127851
446000,Carex_nubigena|CHC|spm00003362,NA,30.6544,1.55359,0.00087506
447000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,413.747,0.127851
447000,Carex_aperta|BRC|spm00001842,NA,34.0517,0.345823,-0.0424861
447000,Carex_thornei|FLA|spm00000659,NA,34.0891,0.396633,-0.0865963
448000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,425.327,0.123338
448000,Carex_sectoides|NZ|NCBI_AUTHOR_Gardner_306,Carex_secta|NZ|NCBI_Waterway_3650,31.7095,0.431807,-0.0305305
448000,Carex_roraimensis||NCBI_Reznicek_3159,NA,33.2533,0.333394,0.000778787
448000,Carex_lingii|CH|NCBI_Yang_3761,Carex_scaposa|CHC|spm00007891,30.376,1.62537,0.0786763
449000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,401.247,0.127851
449000,Carex_myosuroides|FRA|spm00005196,NA,32.3116,1.21643,-0.0177418
449000,Carex_lingii|CH|NCBI_Yang_3761,Carex_scaposa|CHC|spm00007891,30.6526,0.778412,0.00180581
450000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,401.247,0.127851
450000,Carex_peregrina|MDR|spm00000564,NA,28.24,3.60752,0.00696586
451000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,395.861,0.127851
451000,Carex_acaulis|CLS|spm00000518,NA,31.3516,0.539886,0.0933572
451000,Carex_hebecarpa|EHM|spm00005738,NA,27.8882,0.807182,0.0157396
451000,Carex_peregrina|MDR|spm00000564,NA,32.4729,0.0508667,0.0915775
452000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,397.79,0.127851
452000,Carex_satsumensis|TAI|spm00005838,NA,10.9156,0.00344718,-0.0486278
453000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,395.82,0.120005
453000,Carex_tenuiculmis|NZS|NCBI_AK_311164,NA,30.3206,1.81839,-0.0625715
454000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,403.86,0.148565
454000,Carex_gracilior|CAL|spm00001692,NA,33.9686,1.12832,0.0234501
455000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,404.283,0.138035
455000,Carex_lancea|CPP|spm00003764,NA,28.3141,0.375641,-0.0366726
456000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,413.47,0.162212
456000,Carex_grayi|TEN|spm00000924,NA,31.6627,0.00749541,-0.0569728
456000,Carex_pedunculata|MAS|spm00001147,NA,29.4497,0.273927,-0.0743453
456000,Carex_macrolepis|ITA|spm00000536,NA,30.2881,1.06455,0.0181789
456000,Carex_gibba|CHH|spm00005244,NA,23.1147,0.733058,0.0743293
